This file was created using the 201904 Bloomberg database.,,,,,,,,,,,
,,,,,,,,,,,
Missing data are indicated by -99.99.,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,Mkt-RF,SMB,HML,RMW,CMA,RF,Mkt-RF_log,SMB_log,HML_log,RMW_log,CMA_log
19910425,-1.11,0.15,0.42,0.39,-0.25,0.02,-1.116206471,0.149887612,0.419120462,0.389241472,-0.250313022
19910426,0.13,-0.66,-0.12,0.12,-0.29,0.02,0.129915573,-0.662187631,-0.120072058,0.119928058,-0.290421315
19910429,0.29,0,0,0,0,0.02,0.289580311,0,0,0,0
19910430,1.17,-0.58,-0.16,0.04,-0.03,0.02,1.163208423,-0.581688532,-0.160128137,0.039992002,-0.030004501
19910501,0.92,-0.37,0.08,0.11,0.32,0.02,0.915793778,-0.370686193,0.079968017,0.109939544,0.31948909
19910502,-0.19,0.92,0.23,0.26,-0.43,0.02,-0.190180729,0.915793778,0.229735905,0.259662585,-0.430927159
19910503,-0.35,0,0,0,0,0.02,-0.350613933,0,0,0,0
19910506,0.04,0,0,0,0,0.02,0.039992002,0,0,0,0
19910507,0.15,0.04,0.37,0.02,-0.17,0.02,0.149887612,0.039992002,0.369317184,0.019998,-0.170144664
19910508,-0.78,0.04,-0.17,-0.07,0.16,0.02,-0.783057912,0.039992002,-0.170144664,-0.070024511,0.159872136
19910509,-0.57,0.44,-0.02,0.32,0.35,0.02,-0.5716307,0.43903483,-0.020002,0.31948909,0.349388925
19910510,0.44,0.29,-0.1,-0.13,0.22,0.02,0.43903483,0.289580311,-0.100050033,-0.130084573,0.219758354
19910513,-1.19,0.18,-0.36,-0.12,-0.11,0.02,-1.197137178,0.179838194,-0.360649559,-0.120072058,-0.110060544
19910514,0.66,-0.21,-0.29,0.06,-0.04,0.02,0.657831536,-0.210220809,-0.290421315,0.059982007,-0.040008002
19910515,-0.35,-0.72,-0.03,-0.14,0.06,0.02,-0.350613933,-0.722604509,-0.030004501,-0.140098092,0.059982007
19910516,-0.65,-0.45,-0.47,0.29,0.19,0.02,-0.652121699,-0.451015548,-0.471107973,0.289580311,0.189819728
19910517,-0.38,0.17,0.3,-0.05,-0.09,0.02,-0.380723834,0.169855664,0.299550898,-0.050012504,-0.090040524
19910520,-0.55,-0.49,0.01,0.08,-0.16,0.02,-0.551518069,-0.491204436,0.0099995,0.079968017,-0.160128137
19910521,0.36,-0.19,0.23,0.3,-0.12,0.02,0.359353551,-0.190180729,0.229735905,0.299550898,-0.120072058
19910522,-0.58,0.41,0.04,-0.25,-0.12,0.02,-0.581688532,0.40916179,0.039992002,-0.250313022,-0.120072058
19910523,0.96,-0.6,0.19,0.13,0.05,0.02,0.95542128,-0.601807233,0.189819728,0.129915573,0.049987504
19910524,-0.74,0.03,0.11,0.21,-0.4,0.02,-0.742751583,0.029995501,0.109939544,0.209779808,-0.40080214
19910527,-0.5,-0.07,0.02,-0.14,0.03,0.02,-0.501254182,-0.070024511,0.019998,-0.140098092,0.029995501
19910528,-0.09,-0.13,0.08,-0.08,0.03,0.02,-0.090040524,-0.130084573,0.079968017,-0.080032017,0.029995501
19910529,0.14,0.37,0.16,-0.37,-0.21,0.02,0.139902091,0.369317184,0.159872136,-0.370686193,-0.210220809
19910530,0.92,-0.32,-0.16,0.36,0.36,0.02,0.915793778,-0.320513095,-0.160128137,0.359353551,0.359353551
19910531,0.36,-0.25,0.01,-0.26,-0.03,0.02,0.359353551,-0.250313022,0.0099995,-0.260338587,-0.030004501
19910603,-0.51,0.04,0.18,-0.16,-0.2,0.02,-0.511304939,0.039992002,0.179838194,-0.160128137,-0.200200267
19910604,-0.51,0.52,0.3,-0.11,-0.16,0.02,-0.511304939,0.518652669,0.299550898,-0.110060544,-0.160128137
19910605,-1.07,0.47,0.1,0.34,-0.13,0.02,-1.075765665,0.468898949,0.099950033,0.339423307,-0.130084573
19910606,-0.62,-0.24,0.31,-0.1,0.19,0.02,-0.621929981,-0.240288462,0.309520491,-0.100050033,0.189819728
19910607,-0.78,0.25,0.06,0.16,0.07,0.02,-0.783057912,0.24968802,0.059982007,0.159872136,0.069975511
19910610,-2.42,-0.06,0.5,0.22,0.22,0.02,-2.44976316,-0.060018007,0.498754151,0.219758354,0.219758354
19910611,0.64,-0.11,0.01,0.25,-0.37,0.02,0.637960696,-0.110060544,0.0099995,0.24968802,-0.370686193
19910612,-0.59,0.03,0.25,0.35,-0.14,0.02,-0.591747376,0.029995501,0.24968802,0.349388925,-0.140098092
19910613,1.14,0.08,0.12,-0.15,0.19,0.02,1.133550966,0.079968017,0.119928058,-0.150112613,0.189819728
19910614,1.01,0.65,-0.08,-0.34,0.06,0.02,1.004933585,0.64789661,-0.080032017,-0.340579313,0.059982007
19910617,-0.7,0.63,0.17,0.02,-0.24,0.02,-0.702461494,0.628023796,0.169855664,0.019998,-0.240288462
19910618,-0.72,-0.06,0.29,-0.05,-0.17,0.02,-0.722604509,-0.060018007,0.289580311,-0.050012504,-0.170144664
19910619,-1.75,0.05,0.82,0.17,-0.57,0.02,-1.765493524,0.049987504,0.816656267,0.169855664,-0.5716307
19910620,1.23,-0.23,0,0.37,0.1,0.02,1.222496962,-0.230264906,0,0.369317184,0.099950033
19910621,0.51,-0.14,-0.29,0.05,0.22,0.02,0.508703905,-0.140098092,-0.290421315,0.049987504,0.219758354
19910624,-1.41,0.24,0.45,0.03,0.27,0.02,-1.42003494,0.23971246,0.448990527,0.029995501,0.269636155
19910625,0.4,-1.09,0.2,0.21,0.08,0.02,0.399202127,-1.095984024,0.199800266,0.209779808,0.079968017
19910626,0.17,0.62,-0.01,-0.02,0.06,0.02,0.169855664,0.618085908,-0.0100005,-0.020002,0.059982007
19910627,-0.67,-0.01,0.24,0.37,0.57,0.02,-0.672254576,-0.0100005,0.23971246,0.369317184,0.568381647
19910628,-0.56,0.02,0.21,-0.12,0.24,0.02,-0.561573879,0.019998,0.209779808,-0.120072058,0.23971246
19910701,2.22,-0.64,-0.44,0.23,0.54,0.02,2.195716735,-0.64205678,-0.440970849,0.229735905,0.538547228
19910702,-0.44,0.38,0.4,0.25,-0.21,0.02,-0.440970849,0.379279824,0.399202127,0.24968802,-0.210220809
19910703,-2.91,0.32,0.17,-0.06,-0.3,0.02,-2.953180261,0.31948909,0.169855664,-0.060018007,-0.300450902
19910704,-0.98,-0.64,0.31,0.6,0.71,0.02,-0.984833605,-0.64205678,0.309520491,0.598207168,0.707491367
19910705,-0.37,-0.55,0.36,0.36,-0.33,0.02,-0.370686193,-0.551518069,0.359353551,0.359353551,-0.330545701
19910708,-3.31,-0.45,0.65,0.53,-0.3,0.02,-3.366020149,-0.451015548,0.64789661,0.528600443,-0.300450902
19910709,1.18,-2.4,0.8,0.34,0.2,0.02,1.173092288,-2.429269257,0.796816965,0.339423307,0.199800266
19910710,2.78,0.24,-0.45,-0.27,0.2,0.02,2.742059558,0.23971246,-0.451015548,-0.270365157,0.199800266
19910711,0,0.97,0.12,0.25,-0.11,0.02,0,0.965325703,0.119928058,0.24968802,-0.110060544
19910712,1.67,0.68,-0.33,-0.36,0.39,0.02,1.65620883,0.677698428,-0.330545701,-0.360649559,0.389241472
19910715,1.28,0.5,-0.55,-0.13,0.2,0.02,1.271877241,0.498754151,-0.551518069,-0.130084573,0.199800266
19910716,-0.72,0.87,-0.26,-0.19,-0.27,0.02,-0.722604509,0.866237308,-0.260338587,-0.190180729,-0.270365157
19910717,-0.76,0.4,0.24,-0.24,-0.19,0.02,-0.762902716,0.399202127,0.23971246,-0.240288462,-0.190180729
19910718,-0.56,-0.63,0.25,-0.1,-0.25,0.02,-0.561573879,-0.631992874,0.24968802,-0.100050033,-0.250313022
19910719,0.23,0.04,0.22,-0.1,-0.08,0.02,0.229735905,0.039992002,0.219758354,-0.100050033,-0.080032017
19910722,-1.24,-0.46,0.22,-0.05,-0.13,0.02,-1.247752151,-0.461061256,0.219758354,-0.050012504,-0.130084573
19910723,0.29,-0.71,0.02,0.11,-0.08,0.02,0.289580311,-0.712532494,0.019998,0.109939544,-0.080032017
19910724,1.2,-0.72,-0.5,-0.26,0.34,0.02,1.192857087,-0.722604509,-0.501254182,-0.260338587,0.339423307
19910725,-0.93,-0.02,-0.01,-0.31,0.22,0.02,-0.9343515,-0.020002,-0.0100005,-0.310481495,0.219758354
19910726,1.42,-0.35,0.13,0.17,0.02,0.02,1.410012438,-0.350613933,0.129915573,0.169855664,0.019998
19910729,-0.6,0.23,0.05,0.14,-0.06,0.02,-0.601807233,0.229735905,0.049987504,0.139902091,-0.060018007
19910730,1.23,-0.53,-0.26,0.12,0,0.02,1.222496962,-0.531409482,-0.260338587,0.119928058,0
19910731,0.96,0.18,-0.19,-0.35,-0.1,0.02,0.95542128,0.179838194,-0.190180729,-0.350613933,-0.100050033
19910801,-0.48,-0.2,-0.38,0.05,0.07,0.02,-0.4811557,-0.200200267,-0.380723834,0.049987504,0.069975511
19910802,0.43,0.2,0.25,-0.04,-0.35,0.02,0.429078142,0.199800266,0.24968802,-0.040008002,-0.350613933
19910805,-0.61,0.33,-0.09,0.34,-0.06,0.02,-0.611868101,0.329456695,-0.090040524,0.339423307,-0.060018007
19910806,-0.48,0.13,0.15,-0.16,-0.03,0.02,-0.4811557,0.129915573,0.149887612,-0.160128137,-0.030004501
19910807,0.34,-0.82,-0.51,-0.45,-0.23,0.02,0.339423307,-0.823380493,-0.511304939,-0.451015548,-0.230264906
19910808,-0.92,0.04,0.03,0.25,0.13,0.02,-0.924258137,0.039992002,0.029995501,0.24968802,0.129915573
19910809,-0.94,-0.36,-0.19,-0.11,-0.22,0.02,-0.944445883,-0.360649559,-0.190180729,-0.110060544,-0.220242356
19910812,-1.37,-0.33,0.19,-0.13,-0.18,0.02,-1.379471102,-0.330545701,0.189819728,-0.130084573,-0.180162195
19910813,-0.56,-0.85,0.02,0.28,0.02,0.02,-0.561573879,-0.853633102,0.019998,0.27960873,0.019998
19910814,1.09,-1.08,-0.27,-0.47,0.06,0.02,1.084102318,-1.085874333,-0.270365157,-0.471107973,0.059982007
19910815,-0.84,0.53,0.09,0,0.08,0.02,-0.843547882,0.528600443,0.089959524,0,0.079968017
19910816,-1.52,-0.04,-0.53,-0.19,0.09,0.02,-1.531670411,-0.040008002,-0.531409482,-0.190180729,0.089959524
19910819,-5.83,1.73,0.32,-0.37,-0.25,0.02,-6.006852647,1.715205882,0.31948909,-0.370686193,-0.250313022
19910820,1.64,-3.42,-0.24,0.29,-0.07,0.02,1.626697246,-3.479850554,-0.240288462,0.289580311,-0.070024511
19910821,2.48,-0.82,-0.21,0.25,0.53,0.02,2.44974716,-0.823380493,-0.210220809,0.24968802,0.528600443
19910822,2.05,1.03,0.24,-0.1,0.37,0.02,2.029270327,1.024731645,0.23971246,-0.100050033,0.369317184
19910823,-2,0.42,0.34,0.36,-0.12,0.02,-2.020270732,0.419120462,0.339423307,0.359353551,-0.120072058
19910826,-1.61,0.12,0.51,0.28,-0.17,0.02,-1.623101311,0.119928058,0.508703905,0.27960873,-0.170144664
19910827,-0.25,-0.71,-0.04,-0.01,-0.25,0.02,-0.250313022,-0.712532494,-0.040008002,-0.0100005,-0.250313022
19910828,-0.24,-0.25,-0.05,0.24,0.1,0.02,-0.240288462,-0.250313022,-0.050012504,0.23971246,0.099950033
19910829,1.02,-0.83,-0.44,-0.25,0.55,0.02,1.014833105,-0.833463679,-0.440970849,-0.250313022,0.548493023
19910830,1.47,-0.63,-0.07,-0.27,0.16,0.02,1.45930023,-0.631992874,-0.070024511,-0.270365157,0.159872136
19910902,0.99,-0.09,0.26,0.11,0.08,0.02,0.985131605,-0.090040524,0.259662585,0.109939544,0.079968017
19910903,0.23,0.77,-0.1,-0.08,0.35,0.02,0.229735905,0.76705063,-0.100050033,-0.080032017,0.349388925
19910904,0.18,0.27,0.17,-0.11,0.06,0.02,0.179838194,0.269636155,0.169855664,-0.110060544,0.059982007
19910905,0.08,0.15,-0.09,-0.15,0.27,0.02,0.079968017,0.149887612,-0.090040524,-0.150112613,0.269636155
19910906,0.53,0.39,-0.08,0,0.07,0.02,0.528600443,0.389241472,-0.080032017,0,0.069975511
19910909,0.62,0.58,0.13,0.27,0.46,0.02,0.618085908,0.578324476,0.129915573,0.269636155,0.458945233
19910910,-0.54,-0.05,0.18,-0.21,0.05,0.02,-0.54146327,-0.050012504,0.179838194,-0.210220809,0.049987504
19910911,-0.15,-0.42,-0.17,-0.01,0.13,0.02,-0.150112613,-0.420884477,-0.170144664,-0.0100005,0.129915573
19910912,0.67,0.25,-0.47,-0.56,0.02,0.02,0.667765475,0.24968802,-0.471107973,-0.561573879,0.019998
19910913,1.97,-0.8,-0.17,-0.96,0.26,0.02,1.950846639,-0.80321717,-0.170144664,-0.964637705,0.259662585
19910916,0.23,0,0,0,0,0.02,0.229735905,0,0,0,0
19910917,0.97,0.16,-0.46,-0.53,0.01,0.02,0.965325703,0.159872136,-0.461061256,-0.531409482,0.0099995
19910918,-0.67,0.73,0.48,-0.14,-0.03,0.02,-0.672254576,0.727348397,0.478851673,-0.140098092,-0.030004501
19910919,-0.43,0.17,0.17,0.34,-0.22,0.02,-0.430927159,0.169855664,0.169855664,0.339423307,-0.220242356
19910920,-0.28,-0.34,0.35,0.43,-0.01,0.02,-0.280392733,-0.340579313,0.349388925,0.429078142,-0.0100005
19910923,0.97,0,0,0,0,0.02,0.965325703,0,0,0,0
19910924,0.52,-0.72,0.47,-0.15,-0.33,0.02,0.518652669,-0.722604509,0.468898949,-0.150112613,-0.330545701
19910925,1.01,-0.12,-0.09,-0.05,0.12,0.02,1.004933585,-0.120072058,-0.090040524,-0.050012504,0.119928058
19910926,0.73,-0.13,-0.16,-0.08,0.2,0.02,0.727348397,-0.130084573,-0.160128137,-0.080032017,0.199800266
19910927,0.11,0.78,-0.03,0.3,-0.05,0.02,0.109939544,0.776973726,-0.030004501,0.299550898,-0.050012504
19910930,0.58,0.13,-0.31,-0.31,-0.19,0.02,0.578324476,0.129915573,-0.310481495,-0.310481495,-0.190180729
19911001,0.76,0.15,-0.52,-0.17,0.03,0.02,0.75712655,0.149887612,-0.521356705,-0.170144664,0.029995501
19911002,0.93,-0.05,-0.13,-0.22,0.17,0.02,0.925702126,-0.050012504,-0.130084573,-0.220242356,0.169855664
19911003,2.58,-0.27,-1.06,0.27,0.5,0.02,2.547279597,-0.270365157,-1.065658019,0.269636155,0.498754151
19911004,0.58,-0.24,-0.17,-0.22,-0.32,0.02,0.578324476,-0.240288462,-0.170144664,-0.220242356,-0.320513095
19911007,0,0.33,-0.51,-0.1,0.11,0.02,0,0.329456695,-0.511304939,-0.100050033,0.109939544
19911008,-1.37,0.23,0.15,-0.02,0.14,0.02,-1.379471102,0.229735905,0.149887612,-0.020002,0.139902091
19911009,-0.16,-0.62,-0.19,-0.03,-0.1,0.02,-0.160128137,-0.621929981,-0.190180729,-0.030004501,-0.100050033
19911010,-0.1,0,0,0,0,0.02,-0.100050033,0,0,0,0
19911011,0.06,-0.09,-0.01,0.09,-0.23,0.02,0.059982007,-0.090040524,-0.0100005,0.089959524,-0.230264906
19911014,-0.7,0.37,0.12,-0.02,0.03,0.02,-0.702461494,0.369317184,0.119928058,-0.020002,0.029995501
19911015,-0.03,-0.64,-0.22,-0.6,0.3,0.02,-0.030004501,-0.64205678,-0.220242356,-0.601807233,0.299550898
19911016,0.2,0.08,0.13,-0.21,0.06,0.02,0.199800266,0.079968017,0.129915573,-0.210220809,0.059982007
19911017,0.55,-0.14,-0.25,-0.05,-0.27,0.02,0.548493023,-0.140098092,-0.250313022,-0.050012504,-0.270365157
19911018,1.17,-0.51,-0.14,-0.2,0.25,0.02,1.163208423,-0.511304939,-0.140098092,-0.200200267,0.24968802
19911021,-0.46,0.5,-0.22,-0.51,-0.26,0.02,-0.461061256,0.498754151,-0.220242356,-0.511304939,-0.260338587
19911022,-0.55,0.4,-0.21,-0.03,0.05,0.02,-0.551518069,0.399202127,-0.210220809,-0.030004501,0.049987504
19911023,-0.58,1.01,0.19,0.22,-0.2,0.02,-0.581688532,1.004933585,0.189819728,0.219758354,-0.200200267
19911024,0.78,0.26,-0.01,-0.15,-0.22,0.02,0.776973726,0.259662585,-0.0100005,-0.150112613,-0.220242356
19911025,-0.55,0.4,0.03,-0.08,0.04,0.02,-0.551518069,0.399202127,0.029995501,-0.080032017,0.039992002
19911028,-0.87,0.4,-0.13,-0.32,-0.03,0.02,-0.873806594,0.399202127,-0.130084573,-0.320513095,-0.030004501
19911029,1.67,0.26,-0.02,-0.25,-0.03,0.02,1.65620883,0.259662585,-0.020002,-0.250313022,-0.030004501
19911030,-0.68,0.58,-0.2,0.06,0.08,0.02,-0.682322535,0.578324476,-0.200200267,0.059982007,0.079968017
19911031,0.81,-0.45,0.25,0.09,0,0.02,0.806737108,-0.451015548,0.24968802,0.089959524,0
19911101,-0.1,0.05,-0.22,-0.21,0.07,0.02,-0.100050033,0.049987504,-0.220242356,-0.210220809,0.069975511
19911104,1.07,0,0,0,0,0.02,1.06431601,0,0,0,0
19911105,-0.9,0.01,-0.02,-0.26,0.09,0.02,-0.904074465,0.0099995,-0.020002,-0.260338587,0.089959524
19911106,-0.77,-0.04,0.61,0.07,0.12,0.02,-0.772979806,-0.040008002,0.608147032,0.069975511,0.119928058
19911107,-0.59,0.34,-0.23,0.12,0.4,0.02,-0.591747376,0.339423307,-0.230264906,0.119928058,0.399202127
19911108,-0.69,-0.44,0.06,0.18,0.1,0.02,-0.692391507,-0.440970849,0.059982007,0.179838194,0.099950033
19911111,-0.36,0.02,0.13,-0.03,0.12,0.02,-0.360649559,0.019998,0.129915573,-0.030004501,0.119928058
19911112,0.69,-0.47,-0.18,-0.22,0.08,0.02,0.687630394,-0.471107973,-0.180162195,-0.220242356,0.079968017
19911113,-0.82,0.17,0.11,0.3,0.42,0.02,-0.823380493,0.169855664,0.109939544,0.299550898,0.419120462
19911114,-0.66,0.15,0,-0.22,-0.32,0.02,-0.662187631,0.149887612,0,-0.220242356,-0.320513095
19911115,-0.75,-0.11,-0.11,-0.34,-0.04,0.02,-0.752826642,-0.110060544,-0.110060544,-0.340579313,-0.040008002
19911118,-1.63,-0.56,-0.06,0.29,-0.15,0.02,-1.643430646,-0.561573879,-0.060018007,0.289580311,-0.150112613
19911119,-0.41,0.46,0.14,0.11,-0.24,0.02,-0.410842804,0.458945233,0.139902091,0.109939544,-0.240288462
19911120,-0.51,-0.16,-0.13,-0.08,0.02,0.02,-0.511304939,-0.160128137,-0.130084573,-0.080032017,0.019998
19911121,0.11,-0.28,-0.27,-0.4,-0.21,0.02,0.109939544,-0.280392733,-0.270365157,-0.40080214,-0.210220809
19911122,0.09,-0.6,-0.31,0.02,-0.21,0.02,0.089959524,-0.601807233,-0.310481495,0.019998,-0.210220809
19911125,0.56,0.04,0.33,0.24,-0.62,0.02,0.558437829,0.039992002,0.329456695,0.23971246,-0.621929981
19911126,-0.14,-0.59,-0.09,0.28,0.91,0.02,-0.140098092,-0.591747376,-0.090040524,0.27960873,0.905884449
19911127,-1.84,0,-0.27,0.01,-0.03,0.02,-1.857138559,0,-0.270365157,0.0099995,-0.030004501
19911128,-0.65,-0.16,0,-0.03,-0.1,0.02,-0.652121699,-0.160128137,0,-0.030004501,-0.100050033
19911129,-0.51,-0.65,0.29,0.17,0.01,0.02,-0.511304939,-0.652121699,0.289580311,0.169855664,0.0099995
19911202,-2.14,0.55,0.38,0.32,-0.03,0.02,-2.163230013,0.548493023,0.379279824,0.31948909,-0.030004501
19911203,1.08,-0.31,0.37,0.02,0.09,0.02,1.074209653,-0.310481495,0.369317184,0.019998,0.089959524
19911204,1.12,0.38,-0.43,0.1,0.77,0.02,1.113774441,0.379279824,-0.430927159,0.099950033,0.76705063
19911205,-0.17,1.07,0.5,0.05,0,0.02,-0.170144664,1.06431601,0.498754151,0.049987504,0
19911206,-0.03,0.55,0.1,0.06,0.15,0.02,-0.030004501,0.548493023,0.099950033,0.059982007,0.149887612
19911209,-0.4,0.26,0.14,0.04,0.23,0.02,-0.40080214,0.259662585,0.139902091,0.039992002,0.229735905
19911210,-1.15,0.09,-0.34,0.32,0.41,0.02,-1.156663637,0.089959524,-0.340579313,0.31948909,0.40916179
19911211,-1.46,0.37,0.06,-0.03,-0.09,0.02,-1.470762887,0.369317184,0.059982007,-0.030004501,-0.090040524
19911212,0.88,-0.03,0.24,0.22,0.43,0.02,0.876150567,-0.030004501,0.23971246,0.219758354,0.429078142
19911213,2.66,-1.04,-0.3,-0.63,-0.27,0.02,2.625237114,-1.04544579,-0.300450902,-0.631992874,-0.270365157
19911216,0.33,0.64,0.14,-0.6,-0.13,0.02,0.329456695,0.637960696,0.139902091,-0.601807233,-0.130084573
19911217,-0.59,0.41,-0.06,0.19,0.21,0.02,-0.591747376,0.40916179,-0.060018007,0.189819728,0.209779808
19911218,-0.71,0.01,-0.16,-0.08,-0.03,0.02,-0.712532494,0.0099995,-0.160128137,-0.080032017,-0.030004501
19911219,-1.88,1,0.08,0.61,0.24,0.02,-1.89789666,0.995033085,0.079968017,0.608147032,0.23971246
19911220,-0.59,0.62,-0.17,0.26,0.44,0.02,-0.591747376,0.618085908,-0.170144664,0.259662585,0.43903483
19911223,0.79,0,0,0,0,0.02,0.786895838,0,0,0,0
19911224,-1.34,-0.22,0,0.41,-0.06,0.02,-1.349059018,-0.220242356,0,0.40916179,-0.060018007
19911225,2.44,-1.79,-0.34,-0.78,-0.36,0.02,2.410707534,-1.806214282,-0.340579313,-0.783057912,-0.360649559
19911226,0.77,-0.21,-0.29,0.35,-0.21,0.02,0.76705063,-0.210220809,-0.290421315,0.349388925,-0.210220809
19911227,0.42,0.16,-0.01,-0.07,0.12,0.02,0.419120462,0.159872136,-0.0100005,-0.070024511,0.119928058
19911230,1.93,-1.6,-0.35,-0.68,-0.51,0.02,1.911611719,-1.612938193,-0.350613933,-0.682322535,-0.511304939
19911231,0.66,0,0,0,0,0.02,0.657831536,0,0,0,0
19920101,-0.01,0,0,0,0,0.01,-0.0100005,0,0,0,0
19920102,0.31,0,0,0,0,0.01,0.309520491,0,0,0,0
19920103,-0.26,0,0,0,0,0.01,-0.260338587,0,0,0,0
19920106,3.18,-2.4,-0.6,-0.16,0.58,0.01,3.130484983,-2.429269257,-0.601807233,-0.160128137,0.578324476
19920107,-1.2,0.74,0.31,0.02,-0.17,0.01,-1.207258123,0.737275433,0.309520491,0.019998,-0.170144664
19920108,-3.21,1.84,-0.17,0.26,0.44,0.01,-3.262650283,1.823276826,-0.170144664,0.259662585,0.43903483
19920109,-0.09,-0.61,-0.04,-0.11,0.19,0.01,-0.090040524,-0.611868101,-0.040008002,-0.110060544,0.189819728
19920110,-3.43,1.43,0.18,0.65,0.71,0.01,-3.490205201,1.41987194,0.179838194,0.64789661,0.707491367
19920113,-2.08,1,0.14,0.11,0.12,0.01,-2.101936722,0.995033085,0.139902091,0.109939544,0.119928058
19920114,0.27,-0.86,0.06,-0.03,-0.38,0.01,0.269636155,-0.86371934,0.059982007,-0.030004501,-0.380723834
19920115,-1.26,0,0,0,0,0.01,-1.268005316,0,0,0,0
19920116,-0.26,-0.37,0.73,0.33,-0.06,0.01,-0.260338587,-0.370686193,0.727348397,0.329456695,-0.060018007
19920117,-0.4,-0.11,0.03,0.23,0.28,0.01,-0.40080214,-0.110060544,0.029995501,0.229735905,0.27960873
19920120,1.28,-0.09,0.46,0.32,-0.04,0.01,1.271877241,-0.090040524,0.458945233,0.31948909,-0.040008002
19920121,0.31,-0.41,0.42,-0.1,-0.33,0.01,0.309520491,-0.410842804,0.419120462,-0.100050033,-0.330545701
19920122,1.89,-0.9,0.27,-0.33,-0.11,0.01,1.8723614,-0.904074465,0.269636155,-0.330545701,-0.110060544
19920123,-0.52,-0.96,0.19,0,-0.04,0.01,-0.521356705,-0.964637705,0.189819728,0,-0.040008002
19920124,-1.15,0.65,0.22,0.08,0.23,0.01,-1.156663637,0.64789661,0.219758354,0.079968017,0.229735905
19920127,-2.23,0.3,0.3,0.08,0.11,0.01,-2.255240447,0.299550898,0.299550898,0.079968017,0.109939544
19920128,0.31,-0.41,-0.32,-0.03,0.02,0.01,0.309520491,-0.410842804,-0.320513095,-0.030004501,0.019998
19920129,0.24,-0.04,-0.1,-0.2,-0.14,0.01,0.23971246,-0.040008002,-0.100050033,-0.200200267,-0.140098092
19920130,0.4,-0.06,-0.03,0.31,-0.05,0.01,0.399202127,-0.060018007,-0.030004501,0.309520491,-0.050012504
19920131,2.38,0.2,-0.24,-0.2,-0.17,0.01,2.352119504,0.199800266,-0.240288462,-0.200200267,-0.170144664
19920203,-0.17,0.72,0,0.32,0.22,0.01,-0.170144664,0.717420375,0,0.31948909,0.219758354
19920204,-0.35,0.13,0.32,-0.06,-0.32,0.01,-0.350613933,0.129915573,0.31948909,-0.060018007,-0.320513095
19920205,0.17,0.44,0.07,0.32,0.06,0.01,0.169855664,0.43903483,0.069975511,0.31948909,0.059982007
19920206,0.58,0.25,-0.73,0.12,0.14,0.01,0.578324476,0.24968802,-0.732677539,0.119928058,0.139902091
19920207,0.1,0.66,0.09,-0.06,0.32,0.01,0.099950033,0.657831536,0.089959524,-0.060018007,0.31948909
19920210,-2.04,0.35,0.27,-0.09,-0.05,0.01,-2.06109539,0.349388925,0.269636155,-0.090040524,-0.050012504
19920211,-0.2,0,0,0,0,0.01,-0.200200267,0,0,0,0
19920212,-1.71,0.17,0.01,0,0.26,0.01,-1.724789341,0.169855664,0.0099995,0,0.259662585
19920213,-0.54,0.06,-0.13,0.14,-0.02,0.01,-0.54146327,0.059982007,-0.130084573,0.139902091,-0.020002
19920214,-2.1,0.64,0.13,0.07,0.13,0.01,-2.122363645,0.637960696,0.129915573,0.069975511,0.129915573
19920217,0.95,-1,-0.2,0.46,0.25,0.01,0.945515877,-1.005033585,-0.200200267,0.458945233,0.24968802
19920218,-1.93,0.96,0.45,0.3,0.38,0.01,-1.948867658,0.95542128,0.448990527,0.299550898,0.379279824
19920219,-1.55,0.63,0.19,0.45,0.3,0.01,-1.56213809,0.628023796,0.189819728,0.448990527,0.299550898
19920220,-0.06,-0.18,-0.01,-0.22,0.29,0.01,-0.060018007,-0.180162195,-0.0100005,-0.220242356,0.289580311
19920221,1.64,-0.94,-0.52,-0.1,0.1,0.01,1.626697246,-0.944445883,-0.521356705,-0.100050033,0.099950033
19920224,-1.2,0.71,0.08,-0.17,-0.04,0.01,-1.207258123,0.707491367,0.079968017,-0.170144664,-0.040008002
19920225,-0.3,-0.07,-0.43,0.15,-0.1,0.01,-0.300450902,-0.070024511,-0.430927159,0.149887612,-0.100050033
19920226,0.87,-0.45,-0.7,0.05,0.6,0.01,0.866237308,-0.451015548,-0.702461494,0.049987504,0.598207168
19920227,0.28,0.19,-0.09,-0.16,0.38,0.01,0.27960873,0.189819728,-0.090040524,-0.160128137,0.379279824
19920228,0.19,-0.11,0.13,-0.34,-0.28,0.01,0.189819728,-0.110060544,0.129915573,-0.340579313,-0.280392733
19920302,-0.06,0.21,-0.13,-0.41,0.09,0.02,-0.060018007,0.209779808,-0.130084573,-0.410842804,0.089959524
19920303,-2.09,0.4,-0.22,-0.1,-0.37,0.02,-2.112149662,0.399202127,-0.220242356,-0.100050033,-0.370686193
19920304,-1.35,0.01,-0.11,-0.19,0.31,0.02,-1.359195352,0.0099995,-0.110060544,-0.190180729,0.309520491
19920305,-0.66,0.34,-0.33,0,0.11,0.02,-0.662187631,0.339423307,-0.330545701,0,0.109939544
19920306,-0.19,0.1,-0.48,-0.05,-0.16,0.02,-0.190180729,0.099950033,-0.4811557,-0.050012504,-0.160128137
19920309,-1.28,0.29,0.04,-0.06,0.39,0.02,-1.288262583,0.289580311,0.039992002,-0.060018007,0.389241472
