This file was created using the 201904 Bloomberg database.,,,,,,,,,,,
,,,,,,,,,,,
Missing data are indicated by -99.99.,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,Mkt-RF,SMB,HML,RMW,CMA,RF,Mkt-RF_log,SMB_log,HML_log,RMW_log,CMA_log
19940609,-0.45,0.4,-0.14,0.03,0.22,0.01,-0.451015548,0.399202127,-0.140098092,0.029995501,0.219758354
19940610,0.34,-0.25,-0.13,0.26,0.01,0.01,0.339423307,-0.250313022,-0.130084573,0.259662585,0.0099995
19940613,0.02,0.87,-0.16,-0.09,0.2,0.01,0.019998,0.866237308,-0.160128137,-0.090040524,0.199800266
19940614,-0.3,-0.32,-0.47,0.18,-0.03,0.01,-0.300450902,-0.320513095,-0.471107973,0.179838194,-0.030004501
19940615,0.06,0.15,-0.22,0.05,0.11,0.01,0.059982007,0.149887612,-0.220242356,0.049987504,0.109939544
19940616,-0.89,0.28,-0.53,0.28,0.11,0.01,-0.893984157,0.27960873,-0.531409482,0.27960873,0.109939544
19940617,0.86,0.24,-0.18,0.23,0.15,0.01,0.856323066,0.23971246,-0.180162195,0.229735905,0.149887612
19940620,-1.6,0.95,-0.58,-0.08,0.07,0.01,-1.612938193,0.945515877,-0.581688532,-0.080032017,0.069975511
19940621,-0.29,0.19,0.01,-0.05,0.01,0.01,-0.290421315,0.189819728,0.0099995,-0.050012504,0.0099995
19940622,0.22,-0.87,0.8,-0.39,-0.12,0.01,0.219758354,-0.873806594,0.796816965,-0.390762483,-0.120072058
19940623,0.61,-0.03,0.56,-0.06,0.2,0.01,0.608147032,-0.030004501,0.558437829,-0.060018007,0.199800266
19940624,-0.07,0.82,0.34,-0.15,0.04,0.01,-0.070024511,0.816656267,0.339423307,-0.150112613,0.039992002
19940627,-0.41,-0.28,-0.25,-0.03,-0.38,0.01,-0.410842804,-0.280392733,-0.250313022,-0.030004501,-0.380723834
19940628,1.04,-0.46,0.56,-0.1,0.24,0.01,1.034629205,-0.461061256,0.558437829,-0.100050033,0.23971246
19940629,0.19,-0.6,0.23,0,0.04,0.01,0.189819728,-0.601807233,0.229735905,0,0.039992002
19940630,-0.68,0.65,-0.43,0.33,0.07,0.01,-0.682322535,0.64789661,-0.430927159,0.329456695,0.069975511
19940701,-0.67,-0.12,-0.22,0.23,-0.08,0.01,-0.672254576,-0.120072058,-0.220242356,0.229735905,-0.080032017
19940704,0.73,-0.68,-0.02,0.08,-0.09,0.01,0.727348397,-0.682322535,-0.020002,0.079968017,-0.090040524
19940705,0.53,0.12,0.02,-0.09,0.09,0.01,0.528600443,0.119928058,0.019998,-0.090040524,0.089959524
19940706,-0.25,0.18,0.01,0.23,0.02,0.01,-0.250313022,0.179838194,0.0099995,0.229735905,0.019998
19940707,0.51,-0.41,0.1,0.02,0.36,0.01,0.508703905,-0.410842804,0.099950033,0.019998,0.359353551
19940708,0.57,0.16,-0.09,0.18,0.11,0.01,0.568381647,0.159872136,-0.090040524,0.179838194,0.109939544
19940711,2.51,-0.48,0.27,-0.24,0.18,0.01,2.479016881,-0.4811557,0.269636155,-0.240288462,0.179838194
19940712,-0.61,0.45,0.34,-0.19,0.21,0.01,-0.611868101,0.448990527,0.339423307,-0.190180729,0.209779808
19940713,0.11,-0.64,-0.12,0.19,-0.01,0.01,0.109939544,-0.64205678,-0.120072058,0.189819728,-0.0100005
19940714,0.03,-0.81,-0.33,0.25,-0.24,0.01,0.029995501,-0.813298323,-0.330545701,0.24968802,-0.240288462
19940715,0.6,-0.34,-0.01,0.01,-0.09,0.01,0.598207168,-0.340579313,-0.0100005,0.0099995,-0.090040524
19940718,0.57,-0.29,0.18,-0.14,0.13,0.01,0.568381647,-0.290421315,0.179838194,-0.140098092,0.129915573
19940719,-0.49,-0.46,0.09,0.14,-0.14,0.01,-0.491204436,-0.461061256,0.089959524,0.139902091,-0.140098092
19940720,0.46,0.07,0.34,-0.19,0.09,0.01,0.458945233,0.069975511,0.339423307,-0.190180729,0.089959524
19940721,-1.34,-0.05,0.08,0.08,0.08,0.01,-1.349059018,-0.050012504,0.079968017,0.079968017,0.079968017
19940722,0.36,-0.39,-0.13,0.19,-0.14,0.01,0.359353551,-0.390762483,-0.130084573,0.189819728,-0.140098092
19940725,0.43,0.19,0.23,-0.15,0.17,0.01,0.429078142,0.189819728,0.229735905,-0.150112613,0.169855664
19940726,0.27,-0.04,0.19,0.07,-0.12,0.01,0.269636155,-0.040008002,0.189819728,0.069975511,-0.120072058
19940727,-0.19,0.82,-0.02,0.11,0.07,0.01,-0.190180729,0.816656267,-0.020002,0.109939544,0.069975511
19940728,-0.76,0.06,-0.15,0.26,-0.1,0.01,-0.762902716,0.059982007,-0.150112613,0.259662585,-0.100050033
19940729,1.24,-0.2,0.24,-0.09,-0.02,0.01,1.232374969,-0.200200267,0.23971246,-0.090040524,-0.020002
19940801,0.34,-0.17,0.19,-0.02,-0.08,0.02,0.339423307,-0.170144664,0.189819728,-0.020002,-0.080032017
19940802,1.16,-0.89,-0.08,0.39,0.09,0.02,1.153323581,-0.893984157,-0.080032017,0.389241472,0.089959524
19940803,0.6,0.18,-0.16,0.19,-0.15,0.02,0.598207168,0.179838194,-0.160128137,0.189819728,-0.150112613
19940804,-0.88,0.29,-0.28,0.18,-0.14,0.02,-0.883894867,0.289580311,-0.280392733,0.179838194,-0.140098092
19940805,0.53,0.12,-0.2,0.18,0.14,0.02,0.528600443,0.119928058,-0.200200267,0.179838194,0.139902091
19940808,0.02,-0.04,-0.2,0.19,0.08,0.02,0.019998,-0.040008002,-0.200200267,0.189819728,0.079968017
19940809,-0.65,0.58,-0.46,0.29,0.06,0.02,-0.652121699,0.578324476,-0.461061256,0.289580311,0.059982007
19940810,-0.41,0.09,-0.37,0.24,0,0.02,-0.410842804,0.089959524,-0.370686193,0.23971246,0
19940811,0.46,0.51,-0.07,0.13,-0.03,0.02,0.458945233,0.508703905,-0.070024511,0.129915573,-0.030004501
19940812,-0.43,0.33,-0.74,0.51,-0.11,0.02,-0.430927159,0.329456695,-0.742751583,0.508703905,-0.110060544
19940815,-0.15,0.09,0.12,0.03,0.02,0.02,-0.150112613,0.089959524,0.119928058,0.029995501,0.019998
19940816,-0.18,-0.1,-0.08,0.23,0.03,0.02,-0.180162195,-0.100050033,-0.080032017,0.229735905,0.029995501
19940817,0.95,-0.46,-0.26,0.22,-0.1,0.02,0.945515877,-0.461061256,-0.260338587,0.219758354,-0.100050033
19940818,0.19,0.17,-0.06,0.1,-0.03,0.02,0.189819728,0.169855664,-0.060018007,0.099950033,-0.030004501
19940819,0.28,0.15,0.27,-0.07,0.17,0.02,0.27960873,0.149887612,0.269636155,-0.070024511,0.169855664
19940822,0.22,0.51,-0.02,-0.06,0.1,0.02,0.219758354,0.508703905,-0.020002,-0.060018007,0.099950033
19940823,-0.11,-0.22,-0.11,0.01,-0.11,0.02,-0.110060544,-0.220242356,-0.110060544,0.0099995,-0.110060544
19940824,-0.17,-0.42,-0.27,0.37,-0.15,0.02,-0.170144664,-0.420884477,-0.270365157,0.369317184,-0.150112613
19940825,0.94,-0.49,0.04,-0.01,0.11,0.02,0.935609492,-0.491204436,0.039992002,-0.0100005,0.109939544
19940826,-1.36,-0.67,-0.02,0.12,-0.12,0.02,-1.369332713,-0.672254576,-0.020002,0.119928058,-0.120072058
19940829,0.82,-0.47,0.14,-0.05,-0.18,0.02,0.816656267,-0.471107973,0.139902091,-0.050012504,-0.180162195
19940830,-0.18,0.2,0.04,-0.12,-0.12,0.02,-0.180162195,0.199800266,0.039992002,-0.120072058,-0.120072058
19940831,-0.09,0.09,-0.04,-0.09,-0.06,0.02,-0.090040524,0.089959524,-0.040008002,-0.090040524,-0.060018007
19940901,-0.02,0.59,-0.31,0,-0.06,0.02,-0.020002,0.588266316,-0.310481495,0,-0.060018007
19940902,0.99,0.01,0.38,-0.19,0.31,0.02,0.985131605,0.0099995,0.379279824,-0.190180729,0.309520491
19940905,-0.54,0.18,-0.5,0.48,-0.2,0.02,-0.54146327,0.179838194,-0.501254182,0.478851673,-0.200200267
19940906,-0.25,0.56,-0.12,0.12,0,0.02,-0.250313022,0.558437829,-0.120072058,0.119928058,0
19940907,-0.32,-0.03,0.2,0.03,0.06,0.02,-0.320513095,-0.030004501,0.199800266,0.029995501,0.059982007
19940908,-0.26,-0.11,0.28,-0.01,-0.16,0.02,-0.260338587,-0.110060544,0.27960873,-0.0100005,-0.160128137
19940909,0.43,0.66,0.15,-0.15,-0.06,0.02,0.429078142,0.657831536,0.149887612,-0.150112613,-0.060018007
19940912,-0.25,0.06,-0.57,0.27,-0.14,0.02,-0.250313022,0.059982007,-0.5716307,0.269636155,-0.140098092
19940913,-0.3,-0.09,0.44,-0.06,-0.07,0.02,-0.300450902,-0.090040524,0.43903483,-0.060018007,-0.070024511
19940914,-0.57,0.44,0.08,-0.21,-0.1,0.02,-0.5716307,0.43903483,0.079968017,-0.210220809,-0.100050033
19940915,0.13,-0.43,0.26,-0.07,0,0.02,0.129915573,-0.430927159,0.259662585,-0.070024511,0
19940916,-0.19,0.74,-0.04,-0.08,0.01,0.02,-0.190180729,0.737275433,-0.040008002,-0.080032017,0.0099995
19940919,-0.34,-0.07,-0.24,0.02,-0.08,0.02,-0.340579313,-0.070024511,-0.240288462,0.019998,-0.080032017
19940920,-0.76,0.41,-0.04,0.06,0,0.02,-0.762902716,0.40916179,-0.040008002,0.059982007,0
19940921,-0.25,0.19,0.11,-0.05,-0.08,0.02,-0.250313022,0.189819728,0.109939544,-0.050012504,-0.080032017
19940922,-0.31,-0.13,-0.26,0.11,-0.05,0.02,-0.310481495,-0.130084573,-0.260338587,0.109939544,-0.050012504
19940923,0.4,-0.42,0.31,0,0.21,0.02,0.399202127,-0.420884477,0.309520491,0,0.209779808
19940926,-0.89,0.59,0.33,-0.39,0.38,0.02,-0.893984157,0.588266316,0.329456695,-0.390762483,0.379279824
19940927,0.64,-0.31,0.11,-0.29,0,0.02,0.637960696,-0.310481495,0.109939544,-0.290421315,0
19940928,-0.03,-0.69,-0.08,0.12,-0.11,0.02,-0.030004501,-0.692391507,-0.080032017,0.119928058,-0.110060544
19940929,-0.75,0.78,0.06,-0.02,-0.05,0.02,-0.752826642,0.776973726,0.059982007,-0.020002,-0.050012504
19940930,-0.16,-0.16,-0.08,0.16,0.07,0.02,-0.160128137,-0.160128137,-0.080032017,0.159872136,0.069975511
19941003,-1.02,0.46,-0.14,0.12,0.16,0.02,-1.025237646,0.458945233,-0.140098092,0.119928058,0.159872136
19941004,0.54,-0.49,0.3,-0.04,0.08,0.02,0.538547228,-0.491204436,0.299550898,-0.040008002,0.079968017
19941005,-1.32,0.82,-0.15,0.23,-0.08,0.02,-1.328789433,0.816656267,-0.150112613,0.229735905,-0.080032017
19941006,0.39,-0.57,-0.21,0.14,0.05,0.02,0.389241472,-0.5716307,-0.210220809,0.139902091,0.049987504
19941007,-0.18,-0.26,-0.09,0.25,-0.04,0.02,-0.180162195,-0.260338587,-0.090040524,0.24968802,-0.040008002
19941010,1.38,-1.24,0.4,-0.07,-0.02,0.02,1.370564706,-1.247752151,0.399202127,-0.070024511,-0.020002
19941011,0.68,-0.74,-0.13,0.18,-0.09,0.02,0.677698428,-0.742751583,-0.130084573,0.179838194,-0.090040524
19941012,0.59,-0.06,-0.23,0.05,-0.1,0.02,0.588266316,-0.060018007,-0.230264906,0.049987504,-0.100050033
19941013,1.59,-0.91,0.23,-0.05,-0.05,0.02,1.577491912,-0.914165792,0.229735905,-0.050012504,-0.050012504
19941014,0.09,0.52,0.07,-0.18,0.01,0.02,0.089959524,0.518652669,0.069975511,-0.180162195,0.0099995
19941017,1.25,0.01,0.02,0.02,0.05,0.02,1.242252,0.0099995,0.019998,0.019998,0.049987504
19941018,-0.79,0.44,-0.14,-0.04,-0.01,0.02,-0.793137033,0.43903483,-0.140098092,-0.040008002,-0.0100005
19941019,-0.42,0.47,-0.22,0.11,-0.09,0.02,-0.420884477,0.468898949,-0.220242356,0.109939544,-0.090040524
19941020,0.66,-0.24,-0.12,0.27,-0.09,0.02,0.657831536,-0.240288462,-0.120072058,0.269636155,-0.090040524
19941021,-1.32,0.62,-0.06,0.03,0.16,0.02,-1.328789433,0.618085908,-0.060018007,0.029995501,0.159872136
19941024,0.63,-0.12,0.39,-0.09,0.12,0.02,0.628023796,-0.120072058,0.389241472,-0.090040524,0.119928058
19941025,-1.24,0.64,-0.36,0.15,-0.02,0.02,-1.247752151,0.637960696,-0.360649559,0.149887612,-0.020002
19941026,0.52,-0.25,0.25,-0.1,-0.13,0.02,0.518652669,-0.250313022,0.24968802,-0.100050033,-0.130084573
19941027,0.01,-0.58,-0.06,0.18,-0.02,0.02,0.0099995,-0.581688532,-0.060018007,0.179838194,-0.020002
19941028,0.51,-1.22,0.16,0.16,0.01,0.02,0.508703905,-1.227503088,0.159872136,0.159872136,0.0099995
19941031,1.04,-0.25,-0.06,0.05,-0.08,0.02,1.034629205,-0.250313022,-0.060018007,0.049987504,-0.080032017
19941101,0.2,0.08,0.17,-0.08,0.11,0.02,0.199800266,0.079968017,0.169855664,-0.080032017,0.109939544
19941102,-1.78,0.56,-0.47,0.06,-0.15,0.02,-1.796032538,0.558437829,-0.471107973,0.059982007,-0.150112613
19941103,0.29,-0.69,0.05,0.1,-0.04,0.02,0.289580311,-0.692391507,0.049987504,0.099950033,-0.040008002
19941104,0.32,-0.08,0.39,-0.38,0.04,0.02,0.31948909,-0.080032017,0.389241472,-0.380723834,0.039992002
19941107,-0.89,0.51,0.01,-0.1,-0.08,0.02,-0.893984157,0.508703905,0.0099995,-0.100050033,-0.080032017
19941108,0.48,-0.15,0.02,-0.06,-0.04,0.02,0.478851673,-0.150112613,0.019998,-0.060018007,-0.040008002
19941109,-0.1,-0.89,-0.13,0.07,-0.23,0.02,-0.100050033,-0.893984157,-0.130084573,0.069975511,-0.230264906
19941110,0.01,-0.05,0.54,-0.45,0.21,0.02,0.0099995,-0.050012504,0.538547228,-0.451015548,0.209779808
19941111,-0.49,0.31,0.2,-0.15,0.01,0.02,-0.491204436,0.309520491,0.199800266,-0.150112613,0.0099995
19941114,-0.39,-0.21,-0.12,-0.07,-0.12,0.02,-0.390762483,-0.210220809,-0.120072058,-0.070024511,-0.120072058
19941115,-0.24,-0.61,-0.06,0.17,0.04,0.02,-0.240288462,-0.611868101,-0.060018007,0.169855664,0.039992002
19941116,0.34,-0.01,-0.14,0.02,-0.14,0.02,0.339423307,-0.0100005,-0.140098092,0.019998,-0.140098092
19941117,-0.38,0.4,0.11,-0.11,0.16,0.02,-0.380723834,0.399202127,0.109939544,-0.110060544,0.159872136
19941118,-0.34,0.05,-0.07,0,-0.09,0.02,-0.340579313,0.049987504,-0.070024511,0,-0.090040524
19941121,0.08,-0.05,0.04,-0.16,-0.1,0.02,0.079968017,-0.050012504,0.039992002,-0.160128137,-0.100050033
19941122,-1.02,0.76,-0.39,0.02,-0.2,0.02,-1.025237646,0.75712655,-0.390762483,0.019998,-0.200200267
19941123,-1.43,0.67,0.23,-0.09,0.01,0.02,-1.440323031,0.667765475,0.229735905,-0.090040524,0.0099995
19941124,0.4,-0.63,0.42,-0.27,0.2,0.02,0.399202127,-0.631992874,0.419120462,-0.270365157,0.199800266
19941125,-0.1,0.03,0.13,-0.01,0.08,0.02,-0.100050033,0.029995501,0.129915573,-0.0100005,0.079968017
19941128,0.02,-0.16,-0.24,0.04,-0.19,0.02,0.019998,-0.160128137,-0.240288462,0.039992002,-0.190180729
19941129,-0.17,0.07,-0.28,0.21,-0.04,0.02,-0.170144664,0.069975511,-0.280392733,0.209779808,-0.040008002
19941130,0.59,-0.34,0.06,0.05,0.14,0.02,0.588266316,-0.340579313,0.059982007,0.049987504,0.139902091
19941201,-0.55,0.43,0.1,-0.12,-0.12,0.02,-0.551518069,0.429078142,0.099950033,-0.120072058,-0.120072058
19941202,-0.58,0.14,0.28,-0.23,0.03,0.02,-0.581688532,0.139902091,0.27960873,-0.230264906,0.029995501
19941205,0.71,-0.34,0.2,-0.05,-0.16,0.02,0.707491367,-0.340579313,0.199800266,-0.050012504,-0.160128137
19941206,-0.6,0.43,0.01,0.07,0.28,0.02,-0.601807233,0.429078142,0.0099995,0.069975511,0.27960873
19941207,0.11,0.04,-0.25,0,-0.03,0.02,0.109939544,0.039992002,-0.250313022,0,-0.030004501
19941208,-0.69,0,-0.27,0.24,-0.12,0.02,-0.692391507,0,-0.270365157,0.23971246,-0.120072058
19941209,-0.82,0.64,-0.14,-0.12,-0.08,0.02,-0.823380493,0.637960696,-0.140098092,-0.120072058,-0.080032017
19941212,-0.57,0.44,-0.48,0.16,-0.22,0.02,-0.5716307,0.43903483,-0.4811557,0.159872136,-0.220242356
19941213,-0.13,-0.33,0.04,-0.02,-0.04,0.02,-0.130084573,-0.330545701,0.039992002,-0.020002,-0.040008002
19941214,0.61,-0.47,-0.22,0.31,-0.17,0.02,0.608147032,-0.471107973,-0.220242356,0.309520491,-0.170144664
19941215,0.2,-0.2,0.12,-0.1,0.18,0.02,0.199800266,-0.200200267,0.119928058,-0.100050033,0.179838194
19941216,0.32,-0.58,-0.04,0.01,-0.07,0.02,0.31948909,-0.581688532,-0.040008002,0.0099995,-0.070024511
19941219,0.36,-0.24,-0.14,0.01,0.09,0.02,0.359353551,-0.240288462,-0.140098092,0.0099995,0.089959524
19941220,0.25,-0.35,-0.19,0.29,-0.23,0.02,0.24968802,-0.350613933,-0.190180729,0.289580311,-0.230264906
19941221,-0.47,-0.37,0.11,0.14,0.03,0.02,-0.471107973,-0.370686193,0.109939544,0.139902091,0.029995501
19941222,0.89,-0.29,0.07,-0.16,0.02,0.02,0.886062843,-0.290421315,0.069975511,-0.160128137,0.019998
19941223,-0.24,0.21,0.16,0.05,0.01,0.02,-0.240288462,0.209779808,0.159872136,0.049987504,0.0099995
19941226,0.06,-0.05,0.11,-0.14,0.08,0.02,0.059982007,-0.050012504,0.109939544,-0.140098092,0.079968017
19941227,0.28,0.03,0.11,-0.05,0.09,0.02,0.27960873,0.029995501,0.109939544,-0.050012504,0.089959524
19941228,1.62,0.3,-0.21,0.15,-0.04,0.02,1.607018018,0.299550898,-0.210220809,0.149887612,-0.040008002
19941229,-1.29,0.73,-0.17,-0.04,0.12,0.02,-1.298392756,0.727348397,-0.170144664,-0.040008002,0.119928058
19941230,0.61,0.09,0.23,-0.09,0.03,0.02,0.608147032,0.089959524,0.229735905,-0.090040524,0.029995501
19950102,-0.52,0.03,0.02,-0.01,0.14,0.02,-0.521356705,0.029995501,0.019998,-0.0100005,0.139902091
19950103,0.2,0.45,0.01,-0.51,-0.61,0.02,0.199800266,0.448990527,0.0099995,-0.511304939,-0.611868101
19950104,-0.1,0.1,0,-0.4,0.03,0.02,-0.100050033,0.099950033,0,-0.40080214,0.029995501
19950105,-0.25,0.51,-0.09,0.03,0.14,0.02,-0.250313022,0.508703905,-0.090040524,0.029995501,0.139902091
19950106,-0.59,-0.34,-0.18,0.09,0.06,0.02,-0.591747376,-0.340579313,-0.180162195,0.089959524,0.059982007
19950109,1.06,0.23,-0.02,0.15,-0.1,0.02,1.054421388,0.229735905,-0.020002,0.149887612,-0.100050033
19950110,-0.27,0.11,-0.21,0.26,0.08,0.02,-0.270365157,0.109939544,-0.210220809,0.259662585,0.079968017
19950111,-0.26,0.02,0.02,-0.15,0.05,0.02,-0.260338587,0.019998,0.019998,-0.150112613,0.049987504
19950112,0.4,0.09,-0.11,0.21,-0.07,0.02,0.399202127,0.089959524,-0.110060544,0.209779808,-0.070024511
19950113,-0.05,-0.27,0.41,-0.13,0.09,0.02,-0.050012504,-0.270365157,0.40916179,-0.130084573,0.089959524
19950116,0.92,-0.62,0.52,-0.28,0.18,0.02,0.915793778,-0.621929981,0.518652669,-0.280392733,0.179838194
19950117,-0.66,0.41,-0.14,0.11,-0.04,0.02,-0.662187631,0.40916179,-0.140098092,0.109939544,-0.040008002
19950118,0.11,-0.18,0.03,0.06,0,0.02,0.109939544,-0.180162195,0.029995501,0.059982007,0
19950119,0.71,0.34,0.08,0.15,-0.05,0.02,0.707491367,0.339423307,0.079968017,0.149887612,-0.050012504
19950120,-0.61,0.57,0.25,0.03,0.3,0.02,-0.611868101,0.568381647,0.24968802,0.029995501,0.299550898
19950123,-1.24,0.64,-0.38,0.27,-0.23,0.02,-1.247752151,0.637960696,-0.380723834,0.269636155,-0.230264906
19950124,0.43,-0.26,0.11,0.06,0.12,0.02,0.429078142,-0.260338587,0.109939544,0.059982007,0.119928058
19950125,-0.29,-0.21,-0.04,-0.01,0.05,0.02,-0.290421315,-0.210220809,-0.040008002,-0.0100005,0.049987504
19950126,0.51,-0.51,0.35,0,-0.12,0.02,0.508703905,-0.511304939,0.349388925,0,-0.120072058
19950127,0.14,0,0.2,0.17,0.16,0.02,0.139902091,0,0.199800266,0.169855664,0.159872136
19950130,0.19,0.33,0.28,-0.09,0.1,0.02,0.189819728,0.329456695,0.27960873,-0.090040524,0.099950033
19950131,-1.35,0.18,-0.11,0.18,-0.03,0.02,-1.359195352,0.179838194,-0.110060544,0.179838194,-0.030004501
19950201,1.05,-0.6,0.03,0.02,-0.07,0.02,1.044525786,-0.601807233,0.029995501,0.019998,-0.070024511
19950202,0.03,-0.08,-0.23,0.26,-0.11,0.02,0.029995501,-0.080032017,-0.230264906,0.259662585,-0.110060544
19950203,-0.12,-0.66,0.3,-0.07,-0.15,0.02,-0.120072058,-0.662187631,0.299550898,-0.070024511,-0.150112613
19950206,0.32,-0.39,0.01,-0.06,-0.13,0.02,0.31948909,-0.390762483,0.0099995,-0.060018007,-0.130084573
19950207,-0.18,-0.14,-0.09,0.06,-0.17,0.02,-0.180162195,-0.140098092,-0.090040524,0.059982007,-0.170144664
19950208,-0.07,0.21,0.03,-0.06,0.01,0.02,-0.070024511,0.209779808,0.029995501,-0.060018007,0.0099995
19950209,0.83,-0.57,-0.16,-0.04,-0.09,0.02,0.826574442,-0.5716307,-0.160128137,-0.040008002,-0.090040524
19950210,0.68,-0.09,-0.08,0.09,-0.12,0.02,0.677698428,-0.090040524,-0.080032017,0.089959524,-0.120072058
19950213,-0.6,0.55,-0.1,0.17,0.01,0.02,-0.601807233,0.548493023,-0.100050033,0.169855664,0.0099995
19950214,0.63,-0.09,0.42,-0.15,-0.23,0.02,0.628023796,-0.090040524,0.419120462,-0.150112613,-0.230264906
19950215,-0.14,0,-0.16,0.17,-0.08,0.02,-0.140098092,0,-0.160128137,0.169855664,-0.080032017
19950216,0.33,0.61,-0.37,0.23,0,0.02,0.329456695,0.608147032,-0.370686193,0.229735905,0
19950217,0.17,0.09,0.24,0.05,0.24,0.02,0.169855664,0.089959524,0.23971246,0.049987504,0.23971246
19950220,-0.5,0.46,0.17,-0.21,0.05,0.02,-0.501254182,0.458945233,0.169855664,-0.210220809,0.049987504
19950221,0.31,-0.07,-0.28,0.16,-0.02,0.02,0.309520491,-0.070024511,-0.280392733,0.159872136,-0.020002
19950222,-0.43,0.03,-0.21,0.02,0.22,0.02,-0.430927159,0.029995501,-0.210220809,0.019998,0.219758354
19950223,0.89,-0.51,-0.08,0.03,-0.15,0.02,0.886062843,-0.511304939,-0.080032017,0.029995501,-0.150112613
19950224,-0.32,0.32,-0.09,0.01,0.06,0.02,-0.320513095,0.31948909,-0.090040524,0.0099995,0.059982007
19950227,-1.04,0.17,-0.18,0.25,-0.01,0.02,-1.04544579,0.169855664,-0.180162195,0.24968802,-0.0100005
19950228,0.13,0.13,0.2,-0.06,-0.01,0.02,0.129915573,0.129915573,0.199800266,-0.060018007,-0.0100005
19950301,0.83,-0.69,-0.04,0.02,-0.15,0.02,0.826574442,-0.692391507,-0.040008002,0.019998,-0.150112613
19950302,1.16,0.04,-0.55,0.42,-0.23,0.02,1.153323581,0.039992002,-0.551518069,0.419120462,-0.230264906
19950303,0.51,0.35,-0.41,0.07,0.05,0.02,0.508703905,0.349388925,-0.410842804,0.069975511,0.049987504
19950306,-0.19,0.34,0.24,-0.16,0.13,0.02,-0.190180729,0.339423307,0.23971246,-0.160128137,0.129915573
19950307,0.69,0.59,-0.17,0.1,-0.21,0.02,0.687630394,0.588266316,-0.170144664,0.099950033,-0.210220809
19950308,-2.07,-0.02,-0.11,0.07,0.13,0.02,-2.091724826,-0.020002,-0.110060544,0.069975511,0.129915573
19950309,-0.96,0.43,-0.36,0.25,-0.12,0.02,-0.964637705,0.429078142,-0.360649559,0.24968802,-0.120072058
19950310,-0.8,-0.5,0.29,-0.28,0.13,0.02,-0.80321717,-0.501254182,0.289580311,-0.280392733,0.129915573
19950313,0.29,0.1,-0.82,0.68,-0.25,0.02,0.289580311,0.099950033,-0.823380493,0.677698428,-0.250313022
19950314,0.53,-0.8,0.31,-0.14,0.17,0.02,0.528600443,-0.80321717,0.309520491,-0.140098092,0.169855664
19950315,1.12,0.1,-0.31,0.35,-0.11,0.02,1.113774441,0.099950033,-0.310481495,0.349388925,-0.110060544
19950316,-0.21,-0.74,0.14,0.11,0.19,0.02,-0.210220809,-0.742751583,0.139902091,0.109939544,0.189819728
19950317,0.14,-0.05,-0.19,0.17,0.09,0.02,0.139902091,-0.050012504,-0.190180729,0.169855664,0.089959524
19950320,-0.15,-0.49,-0.18,0.24,-0.1,0.02,-0.150112613,-0.491204436,-0.180162195,0.23971246,-0.100050033
19950321,0.07,-0.05,-0.26,0.13,-0.01,0.02,0.069975511,-0.050012504,-0.260338587,0.129915573,-0.0100005
19950322,0.22,0.04,-0.17,0.27,-0.11,0.02,0.219758354,0.039992002,-0.170144664,0.269636155,-0.110060544
19950323,-0.57,0.48,-0.71,0.45,-0.16,0.02,-0.5716307,0.478851673,-0.712532494,0.448990527,-0.160128137
19950324,-0.12,-0.46,0.15,0.06,-0.14,0.02,-0.120072058,-0.461061256,0.149887612,0.059982007,-0.140098092
19950327,1.13,-0.34,0.38,-0.24,0.1,0.02,1.123663193,-0.340579313,0.379279824,-0.240288462,0.099950033
19950328,0.29,0.43,0.26,-0.04,0.03,0.02,0.289580311,0.429078142,0.259662585,-0.040008002,0.029995501
19950329,0.46,-0.27,-0.31,0.4,0.04,0.02,0.458945233,-0.270365157,-0.310481495,0.399202127,0.039992002
19950330,-0.14,-0.76,0.24,-0.04,0.21,0.02,-0.140098092,-0.762902716,0.23971246,-0.040008002,0.209779808
19950331,1.21,0.74,0.06,-0.1,0.04,0.02,1.202738021,0.737275433,0.059982007,-0.100050033,0.039992002
19950403,-0.1,-0.17,-0.21,0.09,-0.12,0.02,-0.100050033,-0.170144664,-0.210220809,0.089959524,-0.120072058
19950404,0.57,-0.86,0.32,-0.18,0,0.02,0.568381647,-0.86371934,0.31948909,-0.180162195,0
19950405,0.31,0.03,0.12,-0.08,-0.15,0.02,0.309520491,0.029995501,0.119928058,-0.080032017,-0.150112613
19950406,0.47,-0.28,0.11,-0.03,-0.09,0.02,0.468898949,-0.280392733,0.109939544,-0.030004501,-0.090040524
19950407,0.38,-0.28,-0.06,-0.06,-0.18,0.02,0.379279824,-0.280392733,-0.060018007,-0.060018007,-0.180162195
19950410,-1.92,0.32,-0.09,0.08,-0.11,0.02,-1.93867138,0.31948909,-0.090040524,0.079968017,-0.110060544
