This file was created using the 201904 Bloomberg database.,,,,,,,,,,,
,,,,,,,,,,,
Missing data are indicated by -99.99.,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,Mkt-RF,SMB,HML,RMW,CMA,RF,Mkt-RF_log,SMB_log,HML_log,RMW_log,CMA_log
20120719,0.73,-0.08,-0.37,0.33,-0.43,0,0.727348397,-0.080032017,-0.370686193,0.329456695,-0.430927159
20120720,-1.4,0.3,-0.32,0.3,-0.09,0,-1.409892438,0.299550898,-0.320513095,0.299550898,-0.090040524
20120723,-1.64,-0.32,-0.18,0.08,0.21,0,-1.653596864,-0.320513095,-0.180162195,0.079968017,0.209779808
20120724,-0.88,0.15,-0.1,0.01,-0.01,0,-0.883894867,0.149887612,-0.100050033,0.0099995,-0.0100005
20120725,0.14,0,-0.03,-0.34,-0.06,0,0.139902091,0,-0.030004501,-0.340579313,-0.060018007
20120726,1.97,-0.71,0.39,-0.01,0.11,0,1.950846639,-0.712532494,0.389241472,-0.0100005,0.109939544
20120727,1.79,-0.47,0.48,-0.23,-0.05,0,1.774168148,-0.471107973,0.478851673,-0.230264906,-0.050012504
20120730,0.34,-0.11,0.36,0.01,0.13,0,0.339423307,-0.110060544,0.359353551,0.0099995,0.129915573
20120731,-0.32,0.26,0.05,0.22,0.16,0,-0.320513095,0.259662585,0.049987504,0.219758354,0.159872136
20120801,-0.46,-0.76,0.12,0,0.15,0,-0.461061256,-0.762902716,0.119928058,0,0.149887612
20120802,-0.84,0.51,-0.37,0.12,0.04,0,-0.843547882,0.508703905,-0.370686193,0.119928058,0.039992002
20120803,2.07,-0.91,0.41,-0.17,-0.26,0,2.048866643,-0.914165792,0.40916179,-0.170144664,-0.260338587
20120806,0.68,0.24,0.2,-0.21,-0.09,0,0.677698428,0.23971246,0.199800266,-0.210220809,-0.090040524
20120807,0.73,-0.17,0.24,-0.03,-0.21,0,0.727348397,-0.170144664,0.23971246,-0.030004501,-0.210220809
20120808,0.05,0.12,0.24,0.11,0.25,0,0.049987504,0.119928058,0.23971246,0.109939544,0.24968802
20120809,0.2,0.09,0.14,-0.2,-0.28,0,0.199800266,0.089959524,0.139902091,-0.200200267,-0.280392733
20120810,-0.05,0.11,0.03,0.04,0.03,0,-0.050012504,0.109939544,0.029995501,0.039992002,0.029995501
20120813,-0.15,-0.03,0.03,-0.07,0.06,0,-0.150112613,-0.030004501,0.029995501,-0.070024511,0.059982007
20120814,0.14,-0.12,0.03,0.24,0.09,0,0.139902091,-0.120072058,0.029995501,0.23971246,0.089959524
20120815,0,0.16,-0.19,-0.07,-0.05,0,0,0.159872136,-0.190180729,-0.070024511,-0.050012504
20120816,0.86,-0.06,0.37,-0.22,0.04,0,0.856323066,-0.060018007,0.369317184,-0.220242356,0.039992002
20120817,0.32,0.3,0.24,-0.04,-0.1,0,0.31948909,0.299550898,0.23971246,-0.040008002,-0.100050033
20120820,-0.08,0.03,-0.06,0.09,0.04,0,-0.080032017,0.029995501,-0.060018007,0.089959524,0.039992002
20120821,0.36,0.21,0.31,-0.26,-0.08,0,0.359353551,0.209779808,0.309520491,-0.260338587,-0.080032017
20120822,-0.17,0.11,-0.13,-0.14,-0.14,0,-0.170144664,0.109939544,-0.130084573,-0.140098092,-0.140098092
20120823,-0.45,0.2,-0.18,-0.11,-0.02,0,-0.451015548,0.199800266,-0.180162195,-0.110060544,-0.020002
20120824,0.03,-0.33,-0.24,0.11,0.07,0,0.029995501,-0.330545701,-0.240288462,0.109939544,0.069975511
20120827,0.03,-0.07,-0.04,0.13,-0.07,0,0.029995501,-0.070024511,-0.040008002,0.129915573,-0.070024511
20120828,-0.13,0.09,-0.17,0,0.07,0,-0.130084573,0.089959524,-0.170144664,0,0.069975511
20120829,-0.04,0.12,-0.01,-0.02,0.1,0,-0.040008002,0.119928058,-0.0100005,-0.020002,0.099950033
20120830,-0.9,-0.06,-0.16,-0.03,0.36,0,-0.904074465,-0.060018007,-0.160128137,-0.030004501,0.359353551
20120831,0.58,-0.09,0.04,-0.15,-0.23,0,0.578324476,-0.090040524,0.039992002,-0.150112613,-0.230264906
20120903,0.22,-0.1,-0.12,0.01,0.07,0,0.219758354,-0.100050033,-0.120072058,0.0099995,0.069975511
20120904,-0.42,0.49,-0.08,-0.14,0.12,0,-0.420884477,0.488803407,-0.080032017,-0.140098092,0.119928058
20120905,-0.11,-0.2,-0.03,-0.03,0.16,0,-0.110060544,-0.200200267,-0.030004501,-0.030004501,0.159872136
20120906,1.82,-0.73,0.2,-0.21,-0.12,0,1.803636249,-0.732677539,0.199800266,-0.210220809,-0.120072058
20120907,1.23,0.3,1.02,-0.34,-0.2,0,1.222496962,0.299550898,1.014833105,-0.340579313,-0.200200267
20120910,-0.41,0.48,0.16,0.08,0.05,0,-0.410842804,0.478851673,0.159872136,0.079968017,0.049987504
20120911,0.51,-0.04,0.47,-0.19,0.19,0,0.508703905,-0.040008002,0.468898949,-0.190180729,0.189819728
20120912,0.48,0.2,0.47,-0.34,0.08,0,0.478851673,0.199800266,0.468898949,-0.340579313,0.079968017
20120913,1.05,-0.16,0,-0.05,-0.07,0,1.044525786,-0.160128137,0,-0.050012504,-0.070024511
20120914,1.2,-0.09,0.76,-0.41,-0.43,0,1.192857087,-0.090040524,0.75712655,-0.410842804,-0.430927159
20120917,-0.39,0.04,-0.48,0.23,-0.13,0,-0.390762483,0.039992002,-0.4811557,0.229735905,-0.130084573
20120918,-0.39,0.09,-0.34,-0.03,0.12,0,-0.390762483,0.089959524,-0.340579313,-0.030004501,0.119928058
20120919,0.41,0.08,0,-0.12,-0.01,0,0.40916179,0.079968017,0,-0.120072058,-0.0100005
20120920,-0.53,-0.15,-0.31,0.24,0.1,0,-0.531409482,-0.150112613,-0.310481495,0.23971246,0.099950033
20120921,0.28,0.18,0.14,-0.12,0.12,0,0.27960873,0.179838194,0.139902091,-0.120072058,0.119928058
20120924,-0.42,0.08,0.07,0.02,0.2,0,-0.420884477,0.079968017,0.069975511,0.019998,0.199800266
20120925,-0.5,0.09,0,-0.07,0.28,0,-0.501254182,0.089959524,0,-0.070024511,0.27960873
20120926,-1.02,0.27,-0.4,0.19,0.01,0,-1.025237646,0.269636155,-0.40080214,0.189819728,0.0099995
20120927,0.89,-0.01,-0.05,-0.17,-0.2,0,0.886062843,-0.0100005,-0.050012504,-0.170144664,-0.200200267
20120928,-0.79,0.28,-0.3,0.08,-0.18,0,-0.793137033,0.27960873,-0.300450902,0.079968017,-0.180162195
20121001,0.5,-0.41,0.24,-0.04,0.12,0,0.498754151,-0.410842804,0.23971246,-0.040008002,0.119928058
20121002,0.07,-0.17,0.13,0.1,0.06,0,0.069975511,-0.170144664,0.129915573,0.099950033,0.059982007
20121003,-0.06,-0.51,-0.06,-0.21,0.2,0,-0.060018007,-0.511304939,-0.060018007,-0.210220809,0.199800266
20121004,0.84,0.11,0.29,-0.16,0.09,0,0.836491633,0.109939544,0.289580311,-0.160128137,0.089959524
20121005,0.33,-0.04,0.27,-0.02,0.25,0,0.329456695,-0.040008002,0.269636155,-0.020002,0.24968802
20121008,-0.54,0.15,-0.02,0.05,0.09,0,-0.54146327,0.149887612,-0.020002,0.049987504,0.089959524
20121009,-0.97,0.15,0.08,0.21,-0.02,0,-0.974735145,0.149887612,0.079968017,0.209779808,-0.020002
20121010,-0.62,0.08,-0.01,-0.11,0.06,0,-0.621929981,0.079968017,-0.0100005,-0.110060544,0.059982007
20121011,0.32,-0.22,0.42,-0.18,0,0,0.31948909,-0.220242356,0.419120462,-0.180162195,0
20121012,-0.19,0.07,-0.23,0.13,0.07,0,-0.190180729,0.069975511,-0.230264906,0.129915573,0.069975511
20121015,0.55,-0.35,0.08,-0.12,0.24,0,0.548493023,-0.350613933,0.079968017,-0.120072058,0.23971246
20121016,1.24,-0.51,0.27,-0.06,-0.17,0,1.232374969,-0.511304939,0.269636155,-0.060018007,-0.170144664
20121017,0.75,0.13,0.68,-0.31,0.01,0,0.747201484,0.129915573,0.677698428,-0.310481495,0.0099995
20121018,-0.13,-0.03,0.39,-0.02,0.19,0,-0.130084573,-0.030004501,0.389241472,-0.020002,0.189819728
20121019,-1.14,0.29,0.14,-0.04,0.28,0,-1.146547811,0.289580311,0.139902091,-0.040008002,0.27960873
20121022,-0.12,0.01,0.05,-0.04,0.06,0,-0.120072058,0.0099995,0.049987504,-0.040008002,0.059982007
20121023,-1.36,0.7,-0.26,-0.15,0.14,0,-1.369332713,0.697561374,-0.260338587,-0.150112613,0.139902091
20121024,-0.09,-0.03,0.07,-0.01,0.05,0,-0.090040524,-0.030004501,0.069975511,-0.0100005,0.049987504
20121025,0.21,-0.01,-0.13,-0.01,-0.11,0,0.209779808,-0.0100005,-0.130084573,-0.0100005,-0.110060544
20121026,-0.1,-0.01,-0.19,0.29,-0.07,0,-0.100050033,-0.0100005,-0.190180729,0.289580311,-0.070024511
20121029,-0.3,0.04,-0.25,0.09,-0.12,0,-0.300450902,0.039992002,-0.250313022,0.089959524,-0.120072058
20121030,0.35,-0.31,0.04,0.08,-0.02,0,0.349388925,-0.310481495,0.039992002,0.079968017,-0.020002
20121031,0.08,0.36,0.28,-0.07,0.13,0,0.079968017,0.359353551,0.27960873,-0.070024511,0.129915573
20121101,0.87,-0.32,0.18,-0.12,-0.07,0,0.866237308,-0.320513095,0.179838194,-0.120072058,-0.070024511
20121102,-0.58,0.1,0.2,0.03,0.06,0,-0.581688532,0.099950033,0.199800266,0.029995501,0.059982007
20121105,-0.15,0.16,-0.23,0.04,0,0,-0.150112613,0.159872136,-0.230264906,0.039992002,0
20121106,0.63,-0.29,0.33,-0.04,0.2,0,0.628023796,-0.290421315,0.329456695,-0.040008002,0.199800266
20121107,-1.54,0.57,-0.44,0.23,-0.04,0,-1.551981166,0.568381647,-0.440970849,0.229735905,-0.040008002
20121108,-0.9,0.12,0,-0.09,0.11,0,-0.904074465,0.119928058,0,-0.090040524,0.109939544
20121109,-0.15,-0.21,-0.3,0.16,-0.08,0,-0.150112613,-0.210220809,-0.300450902,0.159872136,-0.080032017
20121112,-0.15,-0.21,-0.07,0.08,-0.11,0,-0.150112613,-0.210220809,-0.070024511,0.079968017,-0.110060544
20121113,-0.23,-0.34,-0.07,0.02,0.25,0,-0.230264906,-0.340579313,-0.070024511,0.019998,0.24968802
20121114,-1.05,0.09,0.01,0.15,0.07,0,-1.055551394,0.089959524,0.0099995,0.149887612,0.069975511
20121115,-0.31,-0.17,0.33,-0.21,0.19,0,-0.310481495,-0.170144664,0.329456695,-0.210220809,0.189819728
20121116,0.08,0.08,-0.06,-0.11,0.06,0,0.079968017,0.079968017,-0.060018007,-0.110060544,0.059982007
20121119,2.01,-0.47,0.23,0.09,-0.14,0,1.990066171,-0.471107973,0.229735905,0.089959524,-0.140098092
20121120,0.11,-0.14,-0.09,-0.04,-0.05,0,0.109939544,-0.140098092,-0.090040524,-0.040008002,-0.050012504
20121121,0.24,-0.09,0.12,-0.12,0.04,0,0.23971246,-0.090040524,0.119928058,-0.120072058,0.039992002
20121122,0.53,0.08,0.22,-0.11,0.06,0,0.528600443,0.079968017,0.219758354,-0.110060544,0.059982007
20121123,1.1,-0.39,-0.02,-0.01,0.03,0,1.093994004,-0.390762483,-0.020002,-0.0100005,0.029995501
20121126,-0.11,0.4,-0.07,0.1,-0.14,0,-0.110060544,0.399202127,-0.070024511,0.099950033,-0.140098092
20121127,-0.21,0.23,-0.07,-0.03,-0.03,0,-0.210220809,0.229735905,-0.070024511,-0.030004501,-0.030004501
20121128,0.33,-0.27,-0.38,0.25,-0.11,0,0.329456695,-0.270365157,-0.380723834,0.24968802,-0.110060544
20121129,0.84,0.03,0.26,-0.14,-0.11,0,0.836491633,0.029995501,0.259662585,-0.140098092,-0.110060544
20121130,0.01,-0.12,0.1,-0.07,0.04,0,0.0099995,-0.120072058,0.099950033,-0.070024511,0.039992002
20121203,-0.03,0.18,0.14,0.02,0.12,0,-0.030004501,0.179838194,0.139902091,0.019998,0.119928058
20121204,0.04,0.22,0.3,-0.17,0.22,0,0.039992002,0.219758354,0.299550898,-0.170144664,0.219758354
20121205,0.13,-0.21,0.51,-0.15,0.33,0,0.129915573,-0.210220809,0.508703905,-0.150112613,0.329456695
20121206,0.21,0.06,0.05,0.04,-0.06,0,0.209779808,0.059982007,0.049987504,0.039992002,-0.060018007
20121207,0.12,-0.11,0.09,-0.09,0.23,0,0.119928058,-0.110060544,0.089959524,-0.090040524,0.229735905
20121210,0.15,0.13,-0.15,0.14,-0.19,0,0.149887612,0.129915573,-0.150112613,0.139902091,-0.190180729
20121211,0.6,-0.02,0.01,0.11,-0.2,0,0.598207168,-0.020002,0.0099995,0.109939544,-0.200200267
20121212,0.24,-0.13,0.38,-0.07,0.03,0,0.23971246,-0.130084573,0.379279824,-0.070024511,0.029995501
20121213,-0.37,0.17,0.19,-0.07,0.29,0,-0.370686193,0.169855664,0.189819728,-0.070024511,0.289580311
20121214,0.11,0.24,0.33,-0.22,0.21,0,0.109939544,0.23971246,0.329456695,-0.220242356,0.209779808
20121217,0.56,-0.19,0.34,-0.15,0.01,0,0.558437829,-0.190180729,0.339423307,-0.150112613,0.0099995
20121218,0.93,-0.1,0.24,-0.08,-0.11,0,0.925702126,-0.100050033,0.23971246,-0.080032017,-0.110060544
20121219,0.15,0.37,0.55,-0.35,0.05,0,0.149887612,0.369317184,0.548493023,-0.350613933,0.049987504
20121220,0.3,-0.04,0.39,-0.4,0.23,0,0.299550898,-0.040008002,0.389241472,-0.40080214,0.229735905
20121221,-0.8,0.26,-0.14,0.13,-0.07,0,-0.80321717,0.259662585,-0.140098092,0.129915573,-0.070024511
20121224,-0.2,-0.11,-0.02,-0.04,0.04,0,-0.200200267,-0.110060544,-0.020002,-0.040008002,0.039992002
20121225,0.07,0.06,0.07,-0.07,0.07,0,0.069975511,0.059982007,0.069975511,-0.070024511,0.069975511
20121226,-0.14,0.11,0.29,-0.08,0.15,0,-0.140098092,0.109939544,0.289580311,-0.080032017,0.149887612
20121227,0.03,0.11,0.13,-0.05,0.05,0,0.029995501,0.109939544,0.129915573,-0.050012504,0.049987504
20121228,-0.58,0.6,-0.09,-0.01,-0.02,0,-0.581688532,0.598207168,-0.090040524,-0.0100005,-0.020002
20121231,0.79,-0.11,-0.15,-0.01,-0.28,0,0.786895838,-0.110060544,-0.150112613,-0.0100005,-0.280392733
20130101,0.03,0,0,0,0.01,0,0.029995501,0,0,0,0.0099995
20130102,1.98,-0.43,0.28,-0.25,-0.18,0,1.960652964,-0.430927159,0.27960873,-0.250313022,-0.180162195
20130103,-0.21,0.12,0.06,0.02,0.12,0,-0.210220809,0.119928058,0.059982007,0.019998,0.119928058
20130104,0.64,0.11,0.55,-0.45,0.37,0,0.637960696,0.109939544,0.548493023,-0.451015548,0.369317184
20130107,-0.14,0.58,-0.02,-0.18,0.02,0,-0.140098092,0.578324476,-0.020002,-0.180162195,0.019998
20130108,-0.27,0.19,-0.11,-0.04,0.09,0,-0.270365157,0.189819728,-0.110060544,-0.040008002,0.089959524
20130109,0.36,0.04,0.24,-0.27,0.11,0,0.359353551,0.039992002,0.23971246,-0.270365157,0.109939544
20130110,0.84,-0.19,0.43,-0.21,0.05,0,0.836491633,-0.190180729,0.429078142,-0.210220809,0.049987504
20130111,0.16,-0.07,-0.06,0.11,0.06,0,0.159872136,-0.070024511,-0.060018007,0.109939544,0.059982007
20130114,-0.05,0.02,0.14,-0.1,0.13,0,-0.050012504,0.019998,0.139902091,-0.100050033,0.129915573
20130115,0.14,0.12,-0.16,-0.06,0.03,0,0.139902091,0.119928058,-0.160128137,-0.060018007,0.029995501
20130116,-0.17,-0.06,-0.19,0.19,-0.08,0,-0.170144664,-0.060018007,-0.190180729,0.189819728,-0.080032017
20130117,0.53,-0.33,0.05,0.11,0.14,0,0.528600443,-0.330545701,0.049987504,0.109939544,0.139902091
20130118,0.2,0.18,0.21,-0.08,0.16,0,0.199800266,0.179838194,0.209779808,-0.080032017,0.159872136
20130121,0.13,0.26,0.11,0.02,0.11,0,0.129915573,0.259662585,0.109939544,0.019998,0.109939544
20130122,0.32,0.15,0.15,-0.05,0.01,0,0.31948909,0.149887612,0.149887612,-0.050012504,0.0099995
20130123,-0.05,-0.22,-0.43,0.25,-0.16,0,-0.050012504,-0.220242356,-0.430927159,0.24968802,-0.160128137
20130124,0.17,-0.21,0.24,-0.16,0.42,0,0.169855664,-0.210220809,0.23971246,-0.160128137,0.419120462
20130125,0.67,-0.2,0.08,0.01,-0.06,0,0.667765475,-0.200200267,0.079968017,0.0099995,-0.060018007
20130128,-0.11,0.32,0.11,-0.1,0.11,0,-0.110060544,0.31948909,0.109939544,-0.100050033,0.109939544
20130129,0.49,-0.39,0.2,0.15,0.11,0,0.488803407,-0.390762483,0.199800266,0.149887612,0.109939544
20130130,-0.09,-0.05,0.01,0,-0.08,0,-0.090040524,-0.050012504,0.0099995,0,-0.080032017
20130131,-0.21,0.37,0.03,-0.1,-0.03,0,-0.210220809,0.369317184,0.029995501,-0.100050033,-0.030004501
20130201,0.7,-0.19,-0.1,0.04,-0.21,0,0.697561374,-0.190180729,-0.100050033,0.039992002,-0.210220809
20130204,-1.07,0.58,-0.26,0.17,0.02,0,-1.075765665,0.578324476,-0.260338587,0.169855664,0.019998
20130205,0.34,-0.54,-0.02,0.08,-0.19,0,0.339423307,-0.54146327,-0.020002,0.079968017,-0.190180729
20130206,0.19,0.37,0.23,-0.21,0.28,0,0.189819728,0.369317184,0.229735905,-0.210220809,0.27960873
20130207,-0.43,0.2,-0.03,0.14,0,0,-0.430927159,0.199800266,-0.030004501,0.139902091,0
20130208,0.57,-0.12,-0.05,0.01,-0.32,0,0.568381647,-0.120072058,-0.050012504,0.0099995,-0.320513095
20130211,-0.35,-0.11,0.18,-0.08,0.16,0,-0.350613933,-0.110060544,0.179838194,-0.080032017,0.159872136
20130212,0.62,-0.05,0.58,-0.57,0.24,0,0.618085908,-0.050012504,0.578324476,-0.5716307,0.23971246
20130213,0.17,-0.15,-0.05,0.17,-0.13,0,0.169855664,-0.150112613,-0.050012504,0.169855664,-0.130084573
20130214,-0.14,0.19,-0.09,-0.04,-0.12,0,-0.140098092,0.189819728,-0.090040524,-0.040008002,-0.120072058
20130215,-0.33,-0.11,-0.39,0.27,0,0,-0.330545701,-0.110060544,-0.390762483,0.269636155,0
20130218,0.09,0.18,0.35,-0.21,0.08,0,0.089959524,0.179838194,0.349388925,-0.210220809,0.079968017
20130219,0.85,-0.03,0.09,0.06,0.1,0,0.846407841,-0.030004501,0.089959524,0.059982007,0.099950033
20130220,-0.87,0.09,-0.34,0.23,0.13,0,-0.873806594,0.089959524,-0.340579313,0.229735905,0.129915573
20130221,-1.18,0.21,-0.35,0.19,0.17,0,-1.187017257,0.209779808,-0.350613933,0.189819728,0.169855664
20130222,0.74,-0.2,-0.27,0.21,0,0,0.737275433,-0.200200267,-0.270365157,0.209779808,0
20130225,-0.66,0.46,-0.12,0.07,-0.07,0,-0.662187631,0.458945233,-0.120072058,0.069975511,-0.070024511
20130226,-0.41,-0.01,-0.37,0.27,0.04,0,-0.410842804,-0.0100005,-0.370686193,0.269636155,0.039992002
20130227,0.97,-0.46,0.15,-0.04,0.05,0,0.965325703,-0.461061256,0.149887612,-0.040008002,0.049987504
20130228,0.34,0.06,0.12,0,0.1,0,0.339423307,0.059982007,0.119928058,0,0.099950033
20130301,-0.17,-0.07,-0.39,0.03,0.09,0,-0.170144664,-0.070024511,-0.390762483,0.029995501,0.089959524
20130304,0.19,-0.17,-0.35,0.09,0.28,0,0.189819728,-0.170144664,-0.350613933,0.089959524,0.27960873
20130305,1.07,-0.21,-0.04,0.17,-0.18,0,1.06431601,-0.210220809,-0.040008002,0.169855664,-0.180162195
20130306,0.03,0.14,0.21,-0.2,0.01,0,0.029995501,0.139902091,0.209779808,-0.200200267,0.0099995
20130307,0.36,-0.02,-0.09,-0.01,-0.09,0,0.359353551,-0.020002,-0.090040524,-0.0100005,-0.090040524
20130308,0.29,-0.17,0.2,-0.28,0.18,0,0.289580311,-0.170144664,0.199800266,-0.280392733,0.179838194
20130311,0.42,-0.12,0.21,-0.16,0.04,0,0.419120462,-0.120072058,0.209779808,-0.160128137,0.039992002
20130312,-0.14,-0.07,-0.15,0.12,-0.01,0,-0.140098092,-0.070024511,-0.150112613,0.119928058,-0.0100005
20130313,-0.23,0.08,-0.06,0.13,0.16,0,-0.230264906,0.079968017,-0.060018007,0.129915573,0.159872136
20130314,0.78,0.21,0.14,-0.17,0.26,0,0.776973726,0.209779808,0.139902091,-0.170144664,0.259662585
20130315,0.25,0.59,0,0.21,-0.04,0,0.24968802,0.588266316,0,0.209779808,-0.040008002
20130318,-0.93,0.23,-0.4,0.42,-0.08,0,-0.9343515,0.229735905,-0.40080214,0.419120462,-0.080032017
20130319,-0.3,0.16,-0.24,0.16,0.27,0,-0.300450902,0.159872136,-0.240288462,0.159872136,0.269636155
20130320,0.52,-0.3,0.23,-0.21,0.2,0,0.518652669,-0.300450902,0.229735905,-0.210220809,0.199800266
20130321,-0.36,0.85,-0.09,0.03,0.06,0,-0.360649559,0.846407841,-0.090040524,0.029995501,0.059982007
20130322,0.33,-0.42,-0.22,0.2,-0.06,0,0.329456695,-0.420884477,-0.220242356,0.199800266,-0.060018007
20130325,-0.36,0.37,-0.33,0.26,0.04,0,-0.360649559,0.369317184,-0.330545701,0.259662585,0.039992002
20130326,0.39,-0.32,-0.18,0.09,-0.17,0,0.389241472,-0.320513095,-0.180162195,0.089959524,-0.170144664
20130327,-0.15,0.21,-0.04,-0.02,-0.09,0,-0.150112613,0.209779808,-0.040008002,-0.020002,-0.090040524
20130328,0.33,-0.22,-0.3,0.07,0.04,0,0.329456695,-0.220242356,-0.300450902,0.069975511,0.039992002
20130329,-0.02,-0.14,-0.11,0.05,-0.02,0,-0.020002,-0.140098092,-0.110060544,0.049987504,-0.020002
20130401,-0.49,-0.72,-0.06,0.14,0.12,0,-0.491204436,-0.722604509,-0.060018007,0.139902091,0.119928058
20130402,0.33,-0.71,-0.15,0.01,0.01,0,0.329456695,-0.712532494,-0.150112613,0.0099995,0.0099995
20130403,-0.59,0.38,-0.23,0.41,0.12,0,-0.591747376,0.379279824,-0.230264906,0.40916179,0.119928058
20130404,-0.08,-0.15,0.36,-0.29,0.32,0,-0.080032017,-0.150112613,0.359353551,-0.290421315,0.31948909
20130405,-0.43,0.17,0.32,-0.35,0.27,0,-0.430927159,0.169855664,0.31948909,-0.350613933,0.269636155
20130408,0.53,-0.1,0.11,-0.08,0.24,0,0.528600443,-0.100050033,0.109939544,-0.080032017,0.23971246
20130409,0.58,-0.08,0.32,0,-0.12,0,0.578324476,-0.080032017,0.31948909,0,-0.120072058
20130410,1.24,-0.4,0.33,-0.34,0.15,0,1.232374969,-0.40080214,0.329456695,-0.340579313,0.149887612
20130411,0.69,-0.15,-0.06,0.06,0.22,0,0.687630394,-0.150112613,-0.060018007,0.059982007,0.219758354
20130412,-0.29,0.23,-0.15,0.18,0.17,0,-0.290421315,0.229735905,-0.150112613,0.179838194,0.169855664
20130415,-1.78,-0.13,-0.21,0.18,0.4,0,-1.796032538,-0.130084573,-0.210220809,0.179838194,0.399202127
20130416,0.63,-0.34,-0.05,0.01,-0.06,0,0.628023796,-0.340579313,-0.050012504,0.0099995,-0.060018007
20130417,-1.44,0.43,-0.3,0.09,0.42,0,-1.45046862,0.429078142,-0.300450902,0.089959524,0.419120462
20130418,-0.51,0.16,-0.18,0.26,0.05,0,-0.511304939,0.159872136,-0.180162195,0.259662585,0.049987504
20130419,0.58,-0.19,0.11,-0.31,-0.14,0,0.578324476,-0.190180729,0.109939544,-0.310481495,-0.140098092
20130422,0.58,0.29,0.13,0.1,-0.1,0,0.578324476,0.289580311,0.129915573,0.099950033,-0.100050033
20130423,1,-0.31,0.28,-0.21,0.01,0,0.995033085,-0.310481495,0.27960873,-0.210220809,0.0099995
20130424,0.67,0.29,0.39,-0.06,-0.42,0,0.667765475,0.289580311,0.389241472,-0.060018007,-0.420884477
20130425,0.66,0.21,-0.05,-0.14,-0.13,0,0.657831536,0.209779808,-0.050012504,-0.140098092,-0.130084573
20130426,-0.16,-0.04,-0.08,0.19,-0.01,0,-0.160128137,-0.040008002,-0.080032017,0.189819728,-0.0100005
20130429,0.86,-0.21,0.07,0.07,-0.16,0,0.856323066,-0.210220809,0.069975511,0.069975511,-0.160128137
20130430,0.45,0.38,0,-0.05,-0.25,0,0.448990527,0.379279824,0,-0.050012504,-0.250313022
20130501,-0.58,-0.2,-0.06,0.31,-0.03,0,-0.581688532,-0.200200267,-0.060018007,0.309520491,-0.030004501
20130502,0.18,-0.01,-0.05,-0.2,-0.2,0,0.179838194,-0.0100005,-0.050012504,-0.200200267,-0.200200267
20130503,0.88,-0.27,0.12,0.02,-0.3,0,0.876150567,-0.270365157,0.119928058,0.019998,-0.300450902
20130506,0.04,0.04,0.27,-0.22,-0.1,0,0.039992002,0.039992002,0.269636155,-0.220242356,-0.100050033
20130507,0.73,0.36,0.45,-0.28,0.22,0,0.727348397,0.359353551,0.448990527,-0.280392733,0.219758354
20130508,0.78,-0.04,-0.02,-0.03,-0.04,0,0.776973726,-0.040008002,-0.020002,-0.030004501,-0.040008002
20130509,-0.72,-0.09,-0.06,0.24,-0.21,0,-0.722604509,-0.090040524,-0.060018007,0.23971246,-0.210220809
20130510,0.37,-0.12,-0.21,-0.21,0.01,0,0.369317184,-0.120072058,-0.210220809,-0.210220809,0.0099995
20130513,0.02,-0.02,-0.18,-0.21,-0.03,0,0.019998,-0.020002,-0.180162195,-0.210220809,-0.030004501
20130514,0.44,-0.15,-0.23,0.11,-0.07,0,0.43903483,-0.150112613,-0.230264906,0.109939544,-0.070024511
20130515,0.5,-0.79,0.3,-0.15,0.32,0,0.498754151,-0.793137033,0.299550898,-0.150112613,0.31948909
20130516,-0.38,-0.13,0.02,0,0.03,0,-0.380723834,-0.130084573,0.019998,0,0.029995501
20130517,0.43,0.03,0.36,0.03,-0.05,0,0.429078142,0.029995501,0.359353551,0.029995501,-0.050012504
20130520,0.56,0.39,0.33,0.15,-0.13,0,0.558437829,0.389241472,0.329456695,0.149887612,-0.130084573
20130521,0.1,-0.34,0.22,0.16,0.04,0,0.099950033,-0.340579313,0.219758354,0.159872136,0.039992002
20130522,-0.59,-0.4,0.05,-0.03,0.18,0,-0.591747376,-0.40080214,0.049987504,-0.030004501,0.179838194
20130523,-1.22,-0.41,-0.29,0.21,0.15,0,-1.227503088,-0.410842804,-0.290421315,0.209779808,0.149887612
20130524,-0.07,0.46,-0.14,-0.03,-0.09,0,-0.070024511,0.458945233,-0.140098092,-0.030004501,-0.090040524
20130527,-0.21,-0.26,-0.02,-0.07,-0.13,0,-0.210220809,-0.260338587,-0.020002,-0.070024511,-0.130084573
20130528,0.53,-0.15,0.04,-0.18,-0.05,0,0.528600443,-0.150112613,0.039992002,-0.180162195,-0.050012504
20130529,-0.35,0.88,0.26,-0.09,-0.13,0,-0.350613933,0.876150567,0.259662585,-0.090040524,-0.130084573
